id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
10439,tt0107120,0.710505,28000000,39514713,Hocus Pocus,Bette Midler|Sarah Jessica Parker|Kathy Najimy|Omri Katz|Thora Birch,,Kenny Ortega,It's just a bunch of Hocus Pocus.,witch|halloween|salem|trick or treating|spellcasting,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it us up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",96,Comedy|Family|Fantasy,Walt Disney Pictures,7/16/93,278,6.1,1993,42265158.9275638,59646272.3186454
1634,tt0106965,0.666908,20000000,153698625,Free Willy,Jason James Richter|Lori Petty|August Schellenberg|Michael Madsen|Jayne Atkinson,,Simon Wincer,How far would you go for a friend?,social work|social worker|human being-animal relationship|whale|freedom,"When a boy learns that a beloved killer whale is to be killed by the aquarium owners, the boy risks everything to free the whale.",112,Family|Adventure,Canal Plus|Regency Enterprises|Alcor Films|Warner Bros.|Donner/Shuler-Donner Productions,7/16/93,226,5.9,1993,30189399.2339741,232003457.591894
27804,tt0108327,0.181726,14000000,0,The Thing Called Love,River Phoenix|Samantha Mathis|Dermot Mulroney|Sandra Bullock|Anthony Clark,,Peter Bogdanovich,,country music,Miranda Presley moves from New York to Nashville to become a song writer. At an unsuccessful audition she meets James Wright a promising newcomer. After only a few days they marry but start to quickly regret it. This is River Phoenix's last movie and you can see the end coming...,116,Music|Drama|Romance,Paramount Pictures,7/16/93,14,5.8,1993,21132579.4637819,0
9386,tt0107206,1.35597,40000000,176997168,In the Line of Fire,Clint Eastwood|Rene Russo|John Malkovich|Dylan McDermott|Gary Cole,,Wolfgang Petersen,An assassin on the loose. A president in danger. Only one man stands between them...,cia|assassin|running|white house|u.s. president,"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.",128,Action|Drama|Thriller|Crime|Mystery,Castle Rock Entertainment|Columbia Pictures Corporation,7/8/93,170,6.5,1993,60378798.4679483,267171908.40174
17803,tt0106188,0.143989,0,0,12:01,Jonathan Silverman|Helen Slater|Martin Landau|Nicolas Surovy|Robin Bartlett,,Jack Sholder,Every day at a minute past midnight the sci-fi adventure begins... again.,,"Office employee Barry Thomas is caught in a ""time bounce"" caused by a glitch in the company's secret project. Now the same day occurs again and again - and Barry's the only one who can do anything about it, including saving the life of beautiful research assistant Lisa Fredericks.",92,Science Fiction|Thriller,Chanticleer Films|Fox West Pictures|New Line Television,7/5/93,18,5.9,1993,0,0
18857,tt0108656,0.197668,0,194720,Zhong an zu,Jackie Chan|Kent Cheng|Law Kar-Ying|Au-Yeung Pui-San|Christine Ng,,Kirk Wong,The world's toughest city needs more than an army to stop the mobâ€¦ They need one man!,hostage|kidnapping|car chase,"A special agent assigned to protect a wealthy business magnate. However, when the businessman is kidnapped in a daring ambush, he teams up with a seasoned detective to crack the case. But soon he discovers the case isn't that simple.",103,Action|Crime|Drama|Foreign|Thriller,Golden Harvest Company,6/24/93,18,6.5,1993,0,293923.990941972
858,tt0108160,0.940335,21000000,227799884,Sleepless in Seattle,Tom Hanks|Meg Ryan|Bill Pullman|Ross Malinger|Rosie O'Donnell,,Nora Ephron,"What if someone you never met, someone you never saw, someone you never knew was the only someone for you?",father-son relationship|lovesickness|journalist|loss of mother|loss of lover,A young boy who tries to set his dad up on a date after the death of his mother. He calls into a radio station to talk about his dadâ€™s loneliness which soon leads the dad into meeting a Journalist Annie who flies to Seattle to write a story about the boy and his dad. Yet Annie ends up with more than just a story in this popular romantic comedy.,105,Comedy|Drama|Romance,TriStar Pictures,6/24/93,362,6.4,1993,31698869.1956728,343857082.17645
12139,tt0106701,0.787414,35000000,117270765,Dennis the Menace,Walter Matthau|Mason Gamble|Joan Plowright|Christopher Lloyd|Lea Thompson,,Nick Castle,He's armed... He's adorable... And he's out of school for the entire summer.,babysitter,Mr. Wilson's ever-present annoyance comes in the form of one mischievous kid named Dennis. But he'll need Dennis's tricks to uncover a collection of gold coins that go missing when a shady drifter named Switchblade Sam comes to town.,94,Family|Comedy,Hughes Entertainment|Warner Bros. Family Entertainment|Warner Bros.,6/23/93,117,5.8,1993,52831448.6594548,177016697.152928
33539,tt0107745,0.174646,0,6574896,Once Upon a Forest,Michael Crawford|Ben Vereen|Ellen Blain|Benji Gregory|Paige Gosney,,Charles Grosvenor,An Adventurous Race Against Time!,friendship|animal,"A young mouse, mole and hedgehog risk their lives to find a cure for their badger friend, who's been poisoned by men.",71,Animation|Family|Adventure,Hanna-Barbera Productions,6/18/93,12,6.1,1993,0,9924608.01329299
9593,tt0107362,1.207245,85000000,137298489,Last Action Hero,Arnold Schwarzenegger|F. Murray Abraham|Art Carney|Charles Dance|Frank McRae,,John McTiernan,This isn't the movies anymore.,magic|movie in movie|spoof|cartoon cat|ticket,"Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend.",130,Adventure|Fantasy|Action|Comedy|Family,Columbia Pictures Corporation|Oak Productions,6/17/93,367,5.8,1993,128304946.74439,207247944.93212
329,tt0107290,2.204926,63000000,920100000,Jurassic Park,Sam Neill|Laura Dern|Jeff Goldblum|Richard Attenborough|Bob Peck,http://www.jurassicpark.com/,Steven Spielberg,An adventure 65 million years in the making.,exotic island|dna|paleontology|tyrannosaurus rex|triceratops,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",127,Adventure|Science Fiction,Universal Pictures|Amblin Entertainment,6/11/93,3169,7.4,1993,95096607.5870186,1388863311.75898
15765,tt0108551,0.175158999999999,0,0,What's Love Got to Do with It,Angela Bassett|Laurence Fishburne|Vanessa Bell Calloway|Rae'Ven Larrymore Kelly|Virginia Capers,,Brian Gibson,Who needs a heart when a heart can be broken?,price of fame|tina turner|black woman|cameo appearance by real life subject|african american music,A film about the singer Tina Turner and how she rose to stardom with her abusive husband Ike Turner and how she gained the courage to break free.,118,Drama|Music,Touchstone Pictures,6/9/93,33,7.3,1993,0,0
25117,tt0152183,0.012941,0,0,Bill Hicks: Revelations,Bill Hicks,,Chris Bould,,comedian|stand-up|stand up comedy,"Since his untimely death from pancreatic cancer in 1994, Bill Hicks has become a comedy legend. Now fans who may have never had the opportunity to see his act live on-stage will finally be able to experience Hicks' unique and confrontational brand of comedy.",60,Comedy,,5/27/93,11,7.8,1993,0,0
9516,tt0107554,0.397807,3500000,27900000,Menace II Society,Tyrin Turner|Larenz Tate|Glenn Plummer|Jada Pinkett Smith|Samuel L. Jackson,,Albert Hughes|Allen Hughes,This is the truth. This is what's real.,black people|drug dealer|ghetto|weapon|delinquency,"Menace II Society is a coming of age tale detailing the summer after its protagonist Caine (Tyrin Turner) graduates from high school. This is Caine's story, which details real life in today's tough inner city.",97,Drama|Action|Crime,New Line Cinema,5/26/93,94,7.1,1993,5283144.86594548,42114211.9313939
867,tt0108162,1.038971,40000000,116300000,Sliver,Sharon Stone|William Baldwin|Tom Berenger|Polly Walker|Colleen Camp,,Phillip Noyce,You like to watch... don't you?,new york|male nudity|female nudity|sex|based on novel,A women moves into an apartment in Manhattan and learns that the previous tenant's life ended mysteriously after the tenant fell from the balcony.,108,Drama|Thriller,Paramount Pictures,5/21/93,62,4.7,1993,60378798.4679483,175551356.545559
9255,tt0107144,0.873616,25000000,133752825,Hot Shots! Part Deux,Charlie Sheen|Lloyd Bridges|Valeria Golino|Richard Crenna|Rowan Atkinson,,Jim Abrahams,Just deux it.,swordplay|secret agent|liberation of hostage|saddam hussein|parody,"Topper Harley is found to be working as an odd-job-man in a monastery. The CIA want him to lead a rescue mission into Iraq, to rescue the last rescue team, who went in to rescue the last rescue team who... who went in to rescue hostages left behind after Desert Storm.",86,Action|Comedy|War,Twentieth Century Fox Film Corporation|Sidley Wright & Associates,5/21/93,255,6.1,1993,37736749.0424677,201895871.629844
25610,tt0106156,0.396185,12,0,The Tommyknockers,Jimmy Smits|Marg Helgenberger|John Ashton|Allyce Beasley|Robert Carradine,,John Power,You can't run. You can't hide. You can only become... one of them.,ufo|alien,"The small town of Haven becomes a hot-bed of inventions all run by a strange green power device. The whole town is digging something up in the woods, and only an alcoholic poet can discover the secret of the Tommyknocker",181,Horror|Science Fiction,Konigsberg/Sanitsky Company,5/9/93,29,4.9,1993,18.1136395403845,0
24126,tt0108517,0.512054,0,0,Warlock: The Armageddon,Julian Sands|Chris Young|Paula Marshall|Joanna Pacula|Steve Kahan,,Anthony Hickox,,armageddon|warlock,"Every six hundred years, a great evil has the opportunity to escape and unleash Armageddon. A group of five stones has the power to either free the evil, or banish it for another six hundred years. An order of Druids battles with a Warlock determined to unleash his father upon the world.",98,Fantasy|Horror|Science Fiction,Tapestry Films|Trimark Pictures,5/1/93,20,5.4,1993,0,0
22213,tt0106455,0.271575,0,0,Boiling Point,Wesley Snipes|Dennis Hopper|Lolita Davidovich|Viggo Mortensen|Seymour Cassel,,James B. Harris,He's a cop who reached the Boiling Point,,"Red is an aging scam-artist who's just been released from prison together with Ronnie, a young and not-so-bright hoodlum who is easily manipulated. Their new business is to organize fake-money sales and then kill the buyer to take his money; but when Ronnie kills an undercover secret service agent, his partner Jimmy Mercer vows revenge and is given one week to catch the killers before being transferred. Written by Giancarlo Cairella",92,Drama|Action|Adventure|Crime|Thriller,StudioCanal|Warner Bros.,4/16/93,13,4.7,1993,0,0
4104,tt0106387,0.913982,0,23202734,Benny & Joon,Johnny Depp|Mary Stuart Masterson|Aidan Quinn|Julianne Moore|Oliver Platt,,Jeremiah S. Chechik,A romance on the brink of reality.,brother sister relationship|autism|car garage,A mentally ill young woman finds her love in an eccentric man who models himself after Buster Keaton.,98,Action|Comedy|Drama|Romance,Roth-Arnold Productions|Metro-Goldwyn-Mayer (MGM),4/16/93,124,6.8,1993,0,35023830.0022853
4478,tt0107211,0.410092,38000000,266614059,Indecent Proposal,Robert Redford|Demi Moore|Woody Harrelson|Seymour Cassel|Oliver Platt,,Adrian Lyne,A husband. A wife. A millionaire. A proposal.,gambling|adultery|love of one's life|shortage of money|millionaire,"Robert Redford stars as billionaire John Gage, who offers a down-on-his-luck yuppie husband (Woody Harrelson) $1 million for the opportunity to spend the night with the man's wife (Demi Moore).",117,Drama,Paramount Pictures,4/7/93,152,5.6,1993,57359858.5445509,402445913.427067
33408,tt0106627,0.240771,6000000,13609396,The Crush,Cary Elwes|Alicia Silverstone|Jennifer Rubin|Kurtwood Smith|Amber Benson,,Alan Shapiro,He thought it was just a crush. He was dead wrong.,journalist|obsession|revenge|suspense|erotic thriller,A precocious and obsessive teenager develops a crush on a naive writer with harrowing consequences.,89,Drama|Thriller,Warner Bros.|Morgan Creek Productions,4/2/93,28,5.9,1993,9056819.77019225,20542974.4588625
18731,tt0108593,0.093323,0,0,Wong Fei Hung V: Tit gai dau ng gung,Jet Li|Sharla Cheung Man|Alan Chui Chung-San|Dicky Cheung|Leung Kar-Yan,,Wong Jing,,,"Jet Li stars in this comic spectacle as a Chinese ""Robin Hood"" who stumbles upon a kidnapping scheme after unwittingly opening a martial arts school next to a brothel!",111,Action|Comedy|Foreign,,4/1/93,15,5.3,1993,0,0
1499,tt0108308,1.02495499999999,21,42,Teenage Mutant Ninja Turtles III,Paige Turco|Stuart Wilson|Sab Shimono|Vivian Wu|Mark Caso,,Stuart Gillard,The Turtles Are Back....In Time.,japan|time travel|ninjas,"The four turtles travel back in time to the days of the legendary and deadly samurai in ancient Japan, where they train to perfect the art of becoming one. The turtles also assist a small village in an uprising.",96,Action|Adventure|Comedy|Family|Fantasy,New Line Cinema|Golden Harvest Pictures|Clearwater Holdings Limited,3/17/93,95,5.2,1993,31.6988691956728,63.3977383913457
10419,tt0108265,0.285641,0,5632086,Swing Kids,Robert Sean Leonard|Christian Bale|Frank Whaley|Barbara Hershey|Tushka Bergen,,Thomas Carter,In a world on the brink of war. You either march to one tune or dance to another.,suicide|world war ii|musical|anti semitism|nazi resistance,"The story of a close-knit group of young kids in Nazi Germany who listen to banned swing music from the US. Soon dancing and fun leads to more difficult choices as the Nazi's begin tightening the grip on Germany. Each member of the group is forced to face some tough choices about right, wrong, and survival.",112,Music|Drama,Hollywood Pictures|Touchwood Pacific Partners 1,3/5/93,36,7.1,1993,0,8501464.63870383
17653,tt0106936,0.181982,0,3956913,Fong Sai Yuk,Jet Li|Josephine Siao|Vincent Zhao|Michelle Reis|Paul Chu Kong,,Corey Yuen Kwai,,kung fu,"This Hong Kong martial-arts extravaganza tells of evil emperors and true love. The secret Red Lotus Flower Society is committed to the overthrow of the evil Manchu Emperor and his minions. One of his Governors is sent on a mission to retrieve a list of members of that secret society. Meanwhile, Canton kung fu practitioner Fong Sai-Yuk falls in love with the beautiful daughter of a rich merchant.",106,Adventure|Action|Comedy,Eastern Productions,3/4/93,20,7.1,1993,0,5972841.31455512
9644,tt0107659,0.490013,8,27,National Lampoon's Loaded Weapon 1,Emilio Estevez|Samuel L. Jackson|Jon Lovitz|Tim Curry|Kathy Ireland,,Gene Quintano,See it before they make the sequel!,cocaine|police|spoof|los angeles,"An LA detective is murdered because she has microfilm with the recipe to make cocaine cookies. A ""Lethal Weapon"" style cop team tries to find and stop the fiends before they can dope the nation by distributing their wares via the ""Wilderness Girls"" cookie drive.",84,Comedy,New Line Cinema,2/4/93,72,5.5,1993,12.0757596935896,40.7556889658651
6878,tt0107131,0.624363,0,0,Homeward Bound: The Incredible Journey,Michael J. Fox|Sally Field|Don Ameche|Robert Hays|Kim Greist,,Duwayne Dunham,,cat|travel|dog,"Remake of the popular Disney classic, this time featuring some well known voices as two dogs and a cat trek across America encountering all sorts of adventures in the quest to be reunited with their owners.",84,Adventure|Comedy|Drama|Family,Walt Disney Pictures,2/3/93,111,6.6,1993,0,0
25389,tt0107529,0.29896,0,9532895,Matinee,John Goodman|Cathy Moriarty|Simon Fenton|Omri Katz|Lisa Jakub,,Joe Dante,Lawrence Woolsey presents the end of civilization as we know it. Make that... Proudly Presents!,florida|cold war|movie theater|premiere|bomb shelter,"A showman introduces a small coastal town to a unique movie experience and capitalises on the Cuban Missile crisis hysteria with a kitschy horror extravaganza combining film effects, stage props and actors in rubber suits in this salute to the B-movie.",99,Comedy|Drama,Universal Pictures|Falcon Productions|Renfield Productions,1/29/93,15,6,1993,0,14389618.6505278
25748,tt0106557,0.286492,900000,6980986,Children of the Corn II: The Final Sacrifice,Terence Knox|Paul Scherrer|Ryan Bollman|Christie Clark|Rosalind Allen,,David Price,These children are home alone too. But their parents are never coming back.,indian|possession,"Arriving in Gatlin, Nebraska, a news-reporter and his son get wind of a story about the youth in the town murdering their parents finds that a series of brutal murders are revealed to be worshipers of the corn-stalks and try to stop them before they carry out their plans.",92,Horror|Mystery,Corn Cobb Productions|Dimension Films|Fifth Avenue Entertainment,1/29/93,15,4.7,1993,1358522.96552883,10537588.6700392
9545,tt0108171,0.504682,0,18994653,Sniper,Tom Berenger|Billy Zane|J. T. Walsh|Ken Radley|Reynaldo Arenas,,Luis Llosa,One Shot. One Kill. No Exceptions.,fistfight|waterfall|jungle|marine|sniper rifle,Tough guy Thomas Beckett is an US soldier working in the Panamanian jungle. His job is to seek out rebels and remove them using his sniper skills. Beckett is notorious for losing his partners on such missions. This time he's accompanied by crack marksman Richard Miller.,98,Action|Drama|Thriller,TriStar Pictures|Iguana Producciones|Baltimore Pictures|Sniper Productions,1/29/93,52,6.1,1993,0,28671858.1363902
11101,tt0108211,1.023326,0,0,Stalingrad,Dominique Horwitz|Thomas Kretschmann|Jochen Nickel|Sebastian Rudolph|Dana VÃ¡vrovÃ¡,,Joseph Vilsmaier,,general|world war ii|soviet troops|adolf hitler|stalingrad,"""Stalingrad"" follows the progress of a German Platoon through the brutal fighting of the Battle of Stalingrad. After having half their number wiped out and after being placed under the command of a sadistic Captain, the Lieutenant of the platoon leads his men to desert. The men of the platoon attempt to escape from the city which is now surrounded by the Soviet Army.",134,Drama|History|War,Royal Film|Bavaria Film|B.A. Produktion|Perathon Film-und Fernsehproduktions,1/21/93,51,6.6,1993,0,0
10413,tt0107711,0.711412,0,0,Nowhere to Run,Jean-Claude Van Damme|Rosanna Arquette|Kieran Culkin|Ted Levine|Tiffany Taubman,,Robert Harmon,"When the law can't protect the innocent,  the only hero left is an outlaw.",prisoner|fight|liberation|shelter,Escaped convict Sam Gillen single handedly takes on ruthless developers determined to evict Clydie - a widow with two young children. Nobody knows who Sam is.,94,Action|Adventure|Drama|Thriller,Columbia Pictures,1/15/93,60,5.6,1993,0,0
2149,tt0106453,0.394817,30000000,13273595,Body of Evidence,Madonna|Willem Dafoe|Julianne Moore|Anne Archer|JÃ¼rgen Prochnow,http://www.mgm.com/#/our-titles/226/Body-Of-Evidence,Uli Edel,"An act of love, or an act of murder?",sex|infidelity|eroticism|nudity|seduction,"Sizzingly sexy Madonna leads a star-filled cast in this erotic thriller as a woman accused of killing a wealthy, elderly man through her insatiable sexual prowess.",99,Drama|Thriller|Romance,Metro-Goldwyn-Mayer (MGM),1/15/93,25,4.4,1993,45284098.8509612,20036092.9362541
108,tt0108394,0.563653,0,0,Trois couleurs : Bleu,Juliette Binoche|BenoÃ®t RÃ©gent|Florence Pernel|Charlotte VÃ©ry|HÃ©lÃ¨ne Vincent,,Krzysztof KieÅ›lowski,,paris|composer|pain|loss of husband|to compose,A woman struggles to find a way to live her life after the death of her husband and child.,98,Drama|Music|Mystery,France 3 CinÃ©ma|CED Productions,1/10/93,167,7.5,1993,0,0
11811,tt0107387,0.134756,900000,8556940,Leprechaun,Warwick Davis|Jennifer Aniston|Ken Olandt|Mark Holton|Robert Hy Gorman,,Mark Jones,Your luck just ran out.,daughter|kobold|kleeblatt|north dakota|murder,"A horrific Leprechaun goes on a rampage after his precious bag of gold coins is stolen. He uses all of his magical destructive powers to trick, terrorize and kill anyone who is unlucky enough to hinder his relentless search. In a frantic attempt to survive the wrath of the Leprechaun, Tori and her friends scramble to find the only weapon known to kill this Irish monster...a four-leaf clover.",92,Comedy|Horror|Thriller,Trimark Pictures,1/8/93,51,5.5,1993,1358522.96552883,12916443.8940581
46828,tt0108187,0.336871,25000000,2438031,Son of the Pink Panther,Roberto Benigni|Herbert Lom|Claudia Cardinale|Shabana Azmi|Debrah Farentino,,Blake Edwards,,,The eighth and last of the Pink Panther series. The illegitimate son of Inspector Clouseau is on the case of the kidnapped Princess Yasmin.,93,Comedy|Foreign,International Traders,1/1/93,15,4,1993,37736749.0424677,3680134.56019026
10410,tt0104427,0.13229,35000000,0,Hoffa,Jack Nicholson|Danny DeVito|Armand Assante|J. T. Walsh|John C. Reilly,,Danny DeVito,,policy and organisations|power|trade union|gangster,"Jack Nicholson's portrait of union leader James R. Hoffa, as seen through the eyes of his friend, Bobby Ciaro (Danny DeVito). The film follows Hoffa through his countless battles with the RTA and President Roosevelt all the way to a conclusion that negates the theory that he disappeared in 1975.",140,Crime|History,Jersey Films|Twentieth Century Fox Film Corporation,12/25/92,31,5.8,1992,54390848.9106134,0
10435,tt0103939,0.392092,0,0,Chaplin,Robert Downey Jr.|Geraldine Chaplin|Paul Rhys|John Thaw|Moira Kelly,,Richard Attenborough,Everyone has a wild side. Even a legend.,success|politics|escape|family|actor,A film about the troubled and controversial life of the master comedy filmmaker.,143,Drama,Le Studio Canal+|TriStar Pictures|Japan Satellite Broadcasting (JBS)|Carolco Pictures|RCS Video,12/18/92,113,7.4,1992,0,0
11597,tt0105629,0.633704,0,23278931,Toys,Robin Williams|Michael Gambon|Joan Cusack|Robin Wright|Jack Warden,,Barry Levinson,Laughter is a state of mind.,brother brother relationship|loss of brother|loss of father|toy|company,"Leslie Zevo is a fun-loving inventor who must save his late father's toy factory from his evil uncle, Leland, a war-mongering general who rules the operation with an iron fist and builds weapons disguised as toys.",118,Fantasy|Comedy|Science Fiction,20th Century Fox|Baltimore Pictures,12/18/92,83,4.9,1992,0,36176023.3949027
10326,tt0104291,0.474174,0,128000000,Forever Young,Mel Gibson|Jamie Lee Curtis|Elijah Wood|Isabel Glasser|George Wendt,,Steve Miner,"Time waits for no man, but true love waits forever.",test person|us air force|airplane|experiment with human beings,A 1939 test pilot asks his best friend to use him as a guinea pig for a cryogenics experiment. Daniel McCormick wants to be frozen for a year so that he doesn't have to watch his love lying in a coma. The next thing Daniel knows is that he's been awoken in 1992.,102,Adventure|Fantasy|Drama|Science Fiction|Romance,Icon Entertainment International|Warner Bros.,12/16/92,143,5.8,1992,0,198915104.587386
11012,tt0104237,0.477457,0,7532911,Damage,Jeremy Irons|Juliette Binoche|Miranda Richardson|Rupert Graves|Peter Stormare,,Louis Malle,Desire... Deceit... Destiny...,father-son relationship|loss of brother|brother sister relationship|longing|politician,The life of a respected British politician at the height of his career crumbles when he becomes obsessed with his son's lover.,111,Drama|Romance,New Line Cinema,12/2/92,40,6.6,1992,0,11706326.4016599
812,tt0103639,3.966538,28000000,504050219,Aladdin,Scott Weinger|Robin Williams|Linda Larkin|Jonathan Freeman|Frank Welker,http://movies.disney.com/aladdin,Ron Clements|John Musker,Wish granted!,magic|musical|cartoon|princess|love,"Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.",90,Animation|Family|Comedy|Adventure|Fantasy,Walt Disney Pictures,11/25/92,2121,7.3,1992,43512679.1284907,783306265.856875
1883,tt0104797,0.648937,34000000,48169908,Malcolm X,"Denzel Washington|Angela Bassett|Albert Hall|Al Freeman, Jr.|Delroy Lindo",,Spike Lee,,islam|new york|prison|assassination|ku klux klan,The biopic of the controversial and influential Black Nationalist leader.,202,Drama|History,JVC Entertainment|Warner Bros.,11/18/92,201,7,1992,52836824.6560245,74857205.3733186
6114,tt0103874,1.432653,40000000,215862692,Dracula,Gary Oldman|Winona Ryder|Anthony Hopkins|Keanu Reeves|Richard E. Grant,,Francis Ford Coppola,Love never dies.,adultery|maze|vampire|rough sex|wake,"When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker -- the spitting image of Dracula's long-dead wife, Elisabeta -- obsessed vampire hunter Dr. Van Helsing sets out to end the madness.",128,Romance|Horror,American Zoetrope|Columbia Pictures Corporation|Osiris Films,11/13/92,545,6.8,1992,62160970.1835582,335455859.028865
22627,tt0105191,0.074004,0,0,Pure Country,George Strait|Lesley Ann Warren|Isabel Glasser|Kyle Chandler|John Doe,,Christopher Cain,Bright Lights. Hit Songs. Country's biggest star. He'd trade it all to find the kind of love he'd only sung about.,country music|rodeo,"Dusty Chandler (Strait) is a super star in the country music world, but his shows have the style of a '70s rock concert. One day he takes a walk - out of his overdone concerts to find his real country roots. He's helped and hindered by friends and staff, but pushes on in his search for a real music style as well as a real romance.",112,Drama|Music|Romance,,10/23/92,12,7.3,1992,0,0
9529,tt0103919,0.397495,6000000,25792310,Candyman,Virginia Madsen|Tony Todd|Xander Berkeley|Kasi Lemmons|Vanessa Williams,,Bernard Rose,You don't have to believe... just beware.,investigation|urban legend|student|violence|mirror,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth.",99,Drama|Horror|Thriller,Propaganda Films|TriStar Pictures|PolyGram Filmed Entertainment,10/16/92,111,6,1992,9324145.52753373,40081875.3218772
1492,tt0103594,0.782091,47000000,7191399,1492: Conquest of Paradise,GÃ©rard Depardieu|Armand Assante|Sigourney Weaver|Loren Dean|Ãngela Molina,,Ridley Scott,"Centuries before the exploration of space, there was another voyage into the unknown.",indigenous|discovery of america|the new world|christopher columbus,1492: Conquest of Paradise depicts Christopher Columbusâ€™ discovery of The New World and his effect on the indigenous people.,154,Action|Adventure|Drama|History,Paramount Pictures|Gaumont|France 3 CinÃ©ma|ABC Pictures|LÃ©gende Entreprises,10/9/92,81,6.1,1992,73039139.9656809,11175608.4704267
293,tt0105265,0.745897,0,43440294,A River Runs Through It,Brad Pitt|Craig Sheffer|Tom Skerritt|Brenda Blethyn|Edie McClurg,,Robert Redford,The Story of an American Family.,individual|brother brother relationship|gambling|montana|journalist,"A River Runs Through is a cinematographically stunning true story of Norman Maclean. The story follows Norman and his brother Paul through the experiences of life and growing up, and how their love of fly fishing keeps them together despite varying life circumstances in the untamed west of Montana in the 1920's.",123,Drama,Columbia Pictures,10/9/92,133,6.7,1992,0,67507270.5024751
766,tt0106308,1.375348,11000000,0,Army of Darkness,Bruce Campbell|Embeth Davidtz|Marcus Gilbert|Ian Abercrombie|Richard Grove,,Sam Raimi,Trapped in time. Surrounded by evil. Low on gas.,prophecy|witch|swordplay|supermarket|castle,"A man is accidentally transported to 1300 A.D., where he must battle an army of the dead and retrieve the Necronomicon so he can return home.",81,Fantasy|Horror|Comedy,Universal Pictures|Renaissance Pictures|Dino De Laurentiis Company,10/9/92,446,7.2,1992,17094266.8004785,0
8845,tt0105690,1.283709,35000000,156563139,Under Siege,Steven Seagal|Tommy Lee Jones|Gary Busey|Erika Eleniak|Patrick O'Neal,,Andrew Davis,It's not a job... It's an Adventure!,cook|war ship|mercenary|nuclear missile|hostage-taking,"This action-packed thriller takes place on the soon-to-be-decommissioned USS Missouri. Disgruntled ex-CIA operative Strannix, his assistant Krill and their group of terrorists seize the battleship with nuclear blackmail in mind. They've planned for every contingency but ignore the ship's cook, former Navy SEAL Casey Ryback -- an error that could be fatal.",103,Action|Thriller,Regency Enterprises|Alcor Films|Canal+|Warner Bros.,10/9/92,204,5.9,1992,54390848.9106134,243302915.380582
22582,tt0105616,0.198525,0,0,Tom and Jerry: The Movie,Richard Kind|Dana Hill|Anndi McAfee|Tony Jay|Rip Taylor,http://tomandjerrythemovie.warnerbros.com,Phil Roman,,,The popular cartoon cat and mouse are thrown into a feature film. The story has the twosome trying to help an orphan girl who is being berated and exploited by a greedy guardian.,84,Animation|Family,Warner Bros. Animation,10/1/92,48,5.7,1992,0,0
12088,tt0106950,0.751681,8000000,6739141,Fortress,"Christopher Lambert|Kurtwood Smith|Loryn Locklin|Clifton Collins, Jr.|Jeffrey Combs",,Stuart Gordon,The high-tech prison thirty stories below ground. Built to withstand anything... Execpt an innocent man.,prison|cyborg|married couple|future|dystopia,A futuristic prison movie. Protagonist and wife are nabbed at a future US emigration point with an illegal baby during population control. The resulting prison experience is the subject of the movie. The prison is a futuristic one run by a private corporation bent on mind control in various ways,95,Action|Thriller|Science Fiction,Village Roadshow Pictures|Davis Entertainment|Fortress Films,9/30/92,78,5.4,1992,12432194.0367116,10472788.5690948
27381,tt0104511,0.139537,0,0,Innocent Blood,Anne Parillaud|David Proval|Rocco Sisto|Chazz Palminteri|Anthony LaPaglia,,John Landis,The movie that goes straight for the jugular.,vampire|organized crime|pittsburgh|vampiros,A beautiful vampire turns a crime lord into a creature of the night.,112,Comedy|Horror|Thriller|Crime,Warner Bros. Pictures,9/25/92,16,6.4,1992,0,0
